Iteration	Results
4027 	384.678093
4028 	384.678093
4029 	384.678093
4030 	384.678093
4031 	384.678093
4032 	384.678093
4033 	384.678093
4034 	384.678093
4035 	384.678093
4036 	384.678093
4037 	384.678093
4038 	384.678093
4039 	384.678093
4040 	384.678093
4041 	384.678093
4042 	384.678093
4043 	384.678093
4044 	384.678093
4045 	384.678093
4046 	384.678093
4047 	384.678093
4048 	384.678093
4049 	384.678093
4050 	384.678093
4051 	384.678093
4052 	384.678093
4053 	384.678093
4054 	384.678093
4055 	384.678093
4056 	384.678093
4057 	384.678093
4058 	384.678093
4059 	384.678093
4060 	384.678093
4061 	384.678093
4062 	384.678093
4063 	384.678093
4064 	384.678093
4065 	384.678093
4066 	384.678093
4067 	384.678093
4068 	384.678093
4069 	384.678093
4070 	384.678093
4071 	384.678093
4072 	384.678093
4073 	384.678093
4074 	384.678093
4075 	384.678093
4076 	384.678093
4077 	384.678093
4078 	384.678093
4079 	384.678093
4080 	384.678093
4081 	384.678093
4082 	384.678093
4083 	384.678093
4084 	384.678093
4085 	384.678093
4086 	384.678093
4087 	384.678093
4088 	384.678093
4089 	384.678093
4090 	384.678093
4091 	384.678093
4092 	384.678093
4093 	384.678093
4094 	384.678093
4095 	384.678093
4096 	384.678093
4097 	384.678093
4098 	384.678093
4099 	384.678093
4100 	384.678093
4101 	384.678093
4102 	384.678093
4103 	384.678093
4104 	384.678093
4105 	384.678093
4106 	384.678093
4107 	384.678093
4108 	384.678093
4109 	384.678093
4110 	384.678093
4111 	384.678093
4112 	384.678093
4113 	384.678093
4114 	384.678093
4115 	384.678093
4116 	384.678093
4117 	384.678093
4118 	384.678093
4119 	384.678093
4120 	384.678093
4121 	384.678093
4122 	384.678093
4123 	384.678093
4124 	384.678093
4125 	384.678093
4126 	384.678093
4127 	384.678093
4128 	384.678093
4129 	384.678093
4130 	384.678093
4131 	384.678093
4132 	384.678093
4133 	384.678093
4134 	384.678093
4135 	384.678093
4136 	384.678093
4137 	384.678093
4138 	384.678093
4139 	384.678093
4140 	384.678093
4141 	384.678093
4142 	384.678093
4143 	384.678093
4144 	384.678093
4145 	384.678093
4146 	384.678093
4147 	384.678093
4148 	384.678093
4149 	384.678093
4150 	384.678093
4151 	384.678093
4152 	384.678093
4153 	384.678093
4154 	384.678093
4155 	384.678093
4156 	384.678093
4157 	384.678093
4158 	384.678093
4159 	384.678093
4160 	384.678093
4161 	384.678093
4162 	384.678093
4163 	384.678093
4164 	384.678093
4165 	384.678093
4166 	384.678093
4167 	384.678093
4168 	384.678093
4169 	384.678093
4170 	384.678093
4171 	384.678093
4172 	384.678093
4173 	384.678093
4174 	384.678093
4175 	384.678093
4176 	384.678093
4177 	384.678093
4178 	384.678093
4179 	384.678093
4180 	384.678093
4181 	384.678093
4182 	384.678093
4183 	384.678093
4184 	384.678093
4185 	384.678093
4186 	384.678093
4187 	384.678093
4188 	384.678093
4189 	384.678093
4190 	384.678093
4191 	384.678093
4192 	384.678093
4193 	384.678093
4194 	384.678093
4195 	384.678093
4196 	384.678093
4197 	384.678093
4198 	384.678093
4199 	384.678093
4200 	384.678093
4201 	384.678093
4202 	384.678093
4203 	384.678093
4204 	384.678093
4205 	384.678093
4206 	384.678093
4207 	384.678093
4208 	384.678093
4209 	384.678093
4210 	384.678093
4211 	384.678093
4212 	384.678093
4213 	384.678093
4214 	384.678093
4215 	384.678093
4216 	384.678093
4217 	384.678093
4218 	384.678093
4219 	384.678093
4220 	384.678093
4221 	384.678093
4222 	384.678093
4223 	384.678093
4224 	384.678093
4225 	384.678093
4226 	384.678093
4227 	384.678093
4228 	384.678093
4229 	384.678093
4230 	384.678093
4231 	384.678093
4232 	384.678093
4233 	384.678093
4234 	384.678093
4235 	384.678093
4236 	384.678093
4237 	384.678093
4238 	384.678093
4239 	384.678093
4240 	384.678093
4241 	384.678093
4242 	384.678093
4243 	384.678093
4244 	384.678093
4245 	384.678093
4246 	384.678093
4247 	384.678093
4248 	384.678093
4249 	384.678093
4250 	384.678093
4251 	384.678093
4252 	384.678093
4253 	384.678093
4254 	384.678093
4255 	384.678093
4256 	384.678093
4257 	384.678093
4258 	384.678093
4259 	384.678093
4260 	384.678093
4261 	384.678093
4262 	384.678093
4263 	384.678093
4264 	384.678093
4265 	384.678093
4266 	384.678093
4267 	384.678093
4268 	384.678093
4269 	384.678093
4270 	384.678093
4271 	384.678093
4272 	384.678093
4273 	384.678093
4274 	384.678093
4275 	384.678093
4276 	384.678093
4277 	384.678093
4278 	384.678093
4279 	384.678093
4280 	384.678093
4281 	384.678093
4282 	384.678093
4283 	384.678093
4284 	384.678093
4285 	384.678093
4286 	384.678093
4287 	384.678093
4288 	384.678093
4289 	384.678093
4290 	384.678093
4291 	384.678093
4292 	384.678093
4293 	384.678093
4294 	384.678093
4295 	384.678093
4296 	384.678093
4297 	384.678093
4298 	384.678093
4299 	384.678093
4300 	384.678093
4301 	384.678093
4302 	384.678093
4303 	384.678093
4304 	384.678093
4305 	384.678093
4306 	384.678093
4307 	384.678093
4308 	384.678093
4309 	384.678093
4310 	384.678093
4311 	384.678093
4312 	384.678093
4313 	384.678093
4314 	384.678093
4315 	384.678093
4316 	384.678093
4317 	384.678093
4318 	384.678093
4319 	384.678093
4320 	384.678093
4321 	384.678093
4322 	384.678093
4323 	384.678093
4324 	384.678093
4325 	384.678093
4326 	384.678093
4327 	384.678093
4328 	384.678093
4329 	384.678093
4330 	384.678093
4331 	384.678093
4332 	384.678093
4333 	384.678093
4334 	384.678093
4335 	384.678093
4336 	384.678093
4337 	384.678093
4338 	384.678093
4339 	384.678093
4340 	384.678093
4341 	384.678093
4342 	384.678093
4343 	384.678093
4344 	384.678093
4345 	384.678093
4346 	384.678093
4347 	384.678093
4348 	384.678093
4349 	384.678093
4350 	384.678093
4351 	384.678093
4352 	384.678093
4353 	384.678093
4354 	384.678093
4355 	384.678093
4356 	384.678093
4357 	384.678093
4358 	384.678093
4359 	384.678093
4360 	384.678093
4361 	384.678093
4362 	384.678093
4363 	384.678093
4364 	384.678093
4365 	384.678093
4366 	384.678093
4367 	384.678093
4368 	384.678093
4369 	384.678093
4370 	384.678093
4371 	384.678093
4372 	384.678093
4373 	384.678093
4374 	384.678093
4375 	384.678093
4376 	384.678093
4377 	384.678093
4378 	384.678093
4379 	384.678093
4380 	384.678093
4381 	384.678093
4382 	384.678093
4383 	384.678093
4384 	384.678093
4385 	384.678093
4386 	384.678093
4387 	384.678093
4388 	384.678093
4389 	384.678093
4390 	384.678093
4391 	384.678093
4392 	384.678093
4393 	384.678093
4394 	384.678093
4395 	384.678093
4396 	384.678093
4397 	384.678093
4398 	384.678093
4399 	384.678093
4400 	384.678093
4401 	384.678093
4402 	384.678093
4403 	384.678093
4404 	384.678093
4405 	384.678093
4406 	384.678093
4407 	384.678093
4408 	384.678093
4409 	384.678093
4410 	384.678093
4411 	384.678093
4412 	384.678093
4413 	384.678093
4414 	384.678093
4415 	384.678093
4416 	384.678093
4417 	384.678093
4418 	384.678093
4419 	384.678093
4420 	384.678093
4421 	384.678093
4422 	384.678093
4423 	384.678093
4424 	384.678093
4425 	384.678093
4426 	384.678093
4427 	384.678093
4428 	384.678093
4429 	384.678093
4430 	384.678093
4431 	384.678093
4432 	384.678093
4433 	384.678093
4434 	384.678093
4435 	384.678093
4436 	384.678093
4437 	384.678093
4438 	384.678093
4439 	384.678093
4440 	384.678093
4441 	384.678093
4442 	384.678093
4443 	384.678093
4444 	384.678093
4445 	384.678093
4446 	384.678093
4447 	384.678093
4448 	384.678093
4449 	384.678093
4450 	384.678093
4451 	384.678093
4452 	384.678093
4453 	384.678093
4454 	384.678093
4455 	384.678093
4456 	384.678093
4457 	384.678093
4458 	384.678093
4459 	384.678093
4460 	384.678093
4461 	384.678093
4462 	384.678093
4463 	384.678093
4464 	384.678093
4465 	384.678093
4466 	384.678093
4467 	384.678093
4468 	384.678093
4469 	384.678093
4470 	384.678093
4471 	384.678093
4472 	384.678093
4473 	384.678093
4474 	384.678093
4475 	384.678093
4476 	384.678093
4477 	384.678093
4478 	384.678093
4479 	384.678093
4480 	384.678093
4481 	384.678093
4482 	384.678093
4483 	384.678093
4484 	384.678093
4485 	384.678093
4486 	384.678093
4487 	384.678093
4488 	384.678093
4489 	384.678093
4490 	384.678093
4491 	384.678093
4492 	384.678093
4493 	384.678093
4494 	384.678093
4495 	384.678093
4496 	384.678093
4497 	384.678093
4498 	384.678093
4499 	384.678093
4500 	384.678093
4501 	384.678093
4502 	384.678093
4503 	384.678093
4504 	384.678093
4505 	384.678093
4506 	384.678093
4507 	384.678093
4508 	384.678093
4509 	384.678093
4510 	384.678093
4511 	384.678093
4512 	384.678093
4513 	384.678093
4514 	384.678093
4515 	384.678093
4516 	384.678093
4517 	384.678093
4518 	384.678093
4519 	384.678093
4520 	384.678093
4521 	384.678093
4522 	384.678093
4523 	384.678093
4524 	384.678093
4525 	384.678093
4526 	384.678093
4527 	384.678093
4528 	384.678093
4529 	384.678093
4530 	384.678093
4531 	384.678093
4532 	384.678093
4533 	384.678093
4534 	384.678093
4535 	384.678093
4536 	384.678093
4537 	384.678093
4538 	384.678093
4539 	384.678093
4540 	384.678093
4541 	384.678093
4542 	384.678093
4543 	384.678093
4544 	384.678093
4545 	384.678093
4546 	384.678093
4547 	384.678093
4548 	384.678093
4549 	384.678093
4550 	384.678093
4551 	384.678093
4552 	384.678093
4553 	384.678093
4554 	384.678093
4555 	384.678093
4556 	384.678093
4557 	384.678093
4558 	384.678093
4559 	384.678093
4560 	384.678093
4561 	384.678093
4562 	384.678093
4563 	384.678093
4564 	384.678093
4565 	384.678093
4566 	384.678093
4567 	384.678093
4568 	384.678093
4569 	384.678093
4570 	384.678093
4571 	384.678093
4572 	384.678093
4573 	384.678093
4574 	384.678093
4575 	384.678093
4576 	384.678093
4577 	384.678093
4578 	384.678093
4579 	384.678093
4580 	384.678093
4581 	384.678093
4582 	384.678093
4583 	384.678093
4584 	384.678093
4585 	384.678093
4586 	384.678093
4587 	384.678093
4588 	384.678093
4589 	384.678093
4590 	384.678093
4591 	384.678093
4592 	384.678093
4593 	384.678093
4594 	384.678093
4595 	384.678093
4596 	384.678093
4597 	384.678093
4598 	384.678093
4599 	384.678093
4600 	384.678093
4601 	384.678093
4602 	384.678093
4603 	384.678093
4604 	384.678093
4605 	384.678093
4606 	384.678093
4607 	384.678093
4608 	384.678093
4609 	384.678093
4610 	384.678093
4611 	384.678093
4612 	384.678093
4613 	384.678093
4614 	384.678093
4615 	384.678093
4616 	384.678093
4617 	384.678093
4618 	384.678093
4619 	384.678093
4620 	384.678093
4621 	384.678093
4622 	384.678093
4623 	384.678093
4624 	384.678093
4625 	384.678093
4626 	384.678093
4627 	384.678093
4628 	384.678093
4629 	384.678093
4630 	384.678093
4631 	384.678093
4632 	384.678093
4633 	384.678093
4634 	384.678093
4635 	384.678093
4636 	384.678093
4637 	384.678093
4638 	384.678093
4639 	384.678093
4640 	384.678093
4641 	384.678093
4642 	384.678093
4643 	384.678093
4644 	384.678093
4645 	384.678093
4646 	384.678093
4647 	384.678093
4648 	384.678093
4649 	384.678093
4650 	384.678093
4651 	384.678093
4652 	384.678093
4653 	384.678093
4654 	384.678093
4655 	384.678093
4656 	384.678093
4657 	384.678093
4658 	384.678093
4659 	384.678093
4660 	384.678093
4661 	384.678093
4662 	384.678093
4663 	384.678093
4664 	384.678093
4665 	384.678093
4666 	384.678093
4667 	384.678093
4668 	384.678093
4669 	384.678093
4670 	384.678093
4671 	384.678093
4672 	384.678093
4673 	384.678093
4674 	384.678093
4675 	384.678093
4676 	384.678093
4677 	384.678093
4678 	384.678093
4679 	384.678093
4680 	384.678093
4681 	384.678093
4682 	384.678093
4683 	384.678093
4684 	384.678093
4685 	384.678093
4686 	384.678093
4687 	384.678093
4688 	384.678093
4689 	384.678093
4690 	384.678093
4691 	384.678093
4692 	384.678093
4693 	384.678093
4694 	384.678093
4695 	384.678093
4696 	384.678093
4697 	384.678093
4698 	384.678093
4699 	384.678093
4700 	384.678093
4701 	384.678093
4702 	384.678093
4703 	384.678093
4704 	384.678093
4705 	384.678093
4706 	384.678093
4707 	384.678093
4708 	384.678093
4709 	384.678093
4710 	384.678093
4711 	384.678093
4712 	384.678093
4713 	384.678093
4714 	384.678093
4715 	384.678093
4716 	384.678093
4717 	384.678093
4718 	384.678093
4719 	384.678093
4720 	384.678093
4721 	384.678093
4722 	384.678093
4723 	384.678093
4724 	384.678093
4725 	384.678093
4726 	384.678093
4727 	384.678093
4728 	384.678093
4729 	384.678093
4730 	384.678093
4731 	384.678093
4732 	384.678093
4733 	384.678093
4734 	384.678093
4735 	384.678093
4736 	384.678093
4737 	384.678093
4738 	384.678093
4739 	384.678093
4740 	384.678093
4741 	384.678093
4742 	384.678093
4743 	384.678093
4744 	384.678093
4745 	384.678093
4746 	384.678093
4747 	384.678093
4748 	384.678093
4749 	384.678093
4750 	384.678093
4751 	384.678093
4752 	384.678093
4753 	384.678093
4754 	384.678093
4755 	384.678093
4756 	384.678093
4757 	384.678093
4758 	384.678093
4759 	384.678093
4760 	384.678093
4761 	384.678093
4762 	384.678093
4763 	384.678093
4764 	384.678093
4765 	384.678093
4766 	384.678093
4767 	384.678093
4768 	384.678093
4769 	384.678093
4770 	384.678093
4771 	384.678093
4772 	384.678093
4773 	384.678093
4774 	384.678093
4775 	384.678093
4776 	384.678093
4777 	384.678093
4778 	384.678093
4779 	384.678093
4780 	384.678093
4781 	384.678093
4782 	384.678093
4783 	384.678093
4784 	384.678093
4785 	384.678093
4786 	384.678093
4787 	384.678093
4788 	384.678093
4789 	384.678093
4790 	384.678093
4791 	384.678093
4792 	384.678093
4793 	384.678093
4794 	384.678093
4795 	384.678093
4796 	384.678093
4797 	384.678093
4798 	384.678093
4799 	384.678093
4800 	384.678093
4801 	384.678093
4802 	384.678093
4803 	384.678093
4804 	384.678093
4805 	384.678093
4806 	384.678093
4807 	384.678093
4808 	384.678093
4809 	384.678093
4810 	384.678093
4811 	384.678093
4812 	384.678093
4813 	384.678093
4814 	384.678093
4815 	384.678093
4816 	384.678093
4817 	384.678093
4818 	384.678093
4819 	384.678093
4820 	384.678093
4821 	384.678093
4822 	384.678093
4823 	384.678093
4824 	384.678093
4825 	384.678093
4826 	384.678093
4827 	384.678093
4828 	384.678093
4829 	384.678093
4830 	384.678093
4831 	384.678093
4832 	384.678093
4833 	384.678093
4834 	384.678093
4835 	384.678093
4836 	384.678093
4837 	384.678093
4838 	384.678093
4839 	384.678093
4840 	384.678093
4841 	384.678093
4842 	384.678093
4843 	384.678093
4844 	384.678093
4845 	384.678093
4846 	384.678093
4847 	384.678093
4848 	384.678093
4849 	384.678093
4850 	384.678093
4851 	384.678093
4852 	384.678093
4853 	384.678093
4854 	384.678093
4855 	384.678093
4856 	384.678093
4857 	384.678093
4858 	384.678093
4859 	384.678093
4860 	384.678093
4861 	384.678093
4862 	384.678093
4863 	384.678093
4864 	384.678093
4865 	384.678093
4866 	384.678093
4867 	384.678093
4868 	384.678093
4869 	384.678093
4870 	384.678093
4871 	384.678093
4872 	384.678093
4873 	384.678093
4874 	384.678093
4875 	384.678093
4876 	384.678093
4877 	384.678093
4878 	384.678093
4879 	384.678093
4880 	384.678093
4881 	384.678093
4882 	384.678093
4883 	384.678093
4884 	384.678093
4885 	384.678093
4886 	384.678093
4887 	384.678093
4888 	384.678093
4889 	384.678093
4890 	384.678093
4891 	384.678093
4892 	384.678093
4893 	384.678093
4894 	384.678093
4895 	384.678093
4896 	384.678093
4897 	384.678093
4898 	384.678093
4899 	384.678093
4900 	384.678093
4901 	384.678093
4902 	384.678093
4903 	384.678093
4904 	384.678093
4905 	384.678093
4906 	384.678093
4907 	384.678093
4908 	384.678093
4909 	384.678093
4910 	384.678093
4911 	384.678093
4912 	384.678093
4913 	384.678093
4914 	384.678093
4915 	384.678093
4916 	384.678093
4917 	384.678093
4918 	384.678093
4919 	384.678093
4920 	384.678093
4921 	384.678093
4922 	384.678093
4923 	384.678093
4924 	384.678093
4925 	384.678093
4926 	384.678093
4927 	384.678093
4928 	384.678093
4929 	384.678093
4930 	384.678093
4931 	384.678093
4932 	384.678093
4933 	384.678093
4934 	384.678093
4935 	384.678093
4936 	384.678093
4937 	384.678093
4938 	384.678093
4939 	384.678093
4940 	384.678093
4941 	384.678093
4942 	384.678093
4943 	384.678093
4944 	384.678093
4945 	384.678093
4946 	384.678093
4947 	384.678093
4948 	384.678093
4949 	384.678093
4950 	384.678093
4951 	384.678093
4952 	384.678093
4953 	384.678093
4954 	384.678093
4955 	384.678093
4956 	384.678093
4957 	384.678093
4958 	384.678093
4959 	384.678093
4960 	384.678093
4961 	384.678093
4962 	384.678093
4963 	384.678093
4964 	384.678093
4965 	384.678093
4966 	384.678093
4967 	384.678093
4968 	384.678093
4969 	384.678093
4970 	384.678093
4971 	384.678093
4972 	384.678093
4973 	384.678093
4974 	384.678093
4975 	384.678093
4976 	384.678093
4977 	384.678093
4978 	384.678093
4979 	384.678093
4980 	384.678093
4981 	384.678093
4982 	384.678093
4983 	384.678093
4984 	384.678093
4985 	384.678093
4986 	384.678093
4987 	384.678093
4988 	384.678093
4989 	384.678093
4990 	384.678093
4991 	384.678093
4992 	384.678093
4993 	384.678093
4994 	384.678093
4995 	384.678093
4996 	384.678093
4997 	384.678093
4998 	384.678093
4999 	384.678093
5000 	384.678093
5001 	384.678093
5002 	384.678093
5003 	384.678093
5004 	384.678093
5005 	384.678093
5006 	384.678093
5007 	384.678093
5008 	384.678093
5009 	384.678093
5010 	384.678093
5011 	384.678093
5012 	384.678093
5013 	384.678093
5014 	384.678093
5015 	384.678093
5016 	384.678093
5017 	384.678093
5018 	384.678093
5019 	384.678093
5020 	384.678093
5021 	384.678093
5022 	384.678093
5023 	384.678093
5024 	384.678093
5025 	384.678093
5026 	384.678093
5027 	384.678093
5028 	384.678093
5029 	384.678093
5030 	384.678093
5031 	384.678093
5032 	384.678093
5033 	384.678093
5034 	384.678093
5035 	384.678093
5036 	384.678093
5037 	384.678093
5038 	384.678093
5039 	384.678093
5040 	384.678093
5041 	384.678093
5042 	384.678093
5043 	384.678093
5044 	384.678093
5045 	384.678093
5046 	384.678093
5047 	384.678093
5048 	384.678093
5049 	384.678093
5050 	384.678093
5051 	384.678093
5052 	384.678093
5053 	384.678093
5054 	384.678093
5055 	384.678093
5056 	384.678093
5057 	384.678093
5058 	384.678093
5059 	384.678093
5060 	384.678093
5061 	384.678093
5062 	384.678093
5063 	384.678093
5064 	384.678093
5065 	384.678093
5066 	384.678093
5067 	384.678093
5068 	384.678093
5069 	384.678093
5070 	384.678093
5071 	384.678093
5072 	384.678093
5073 	384.678093
5074 	384.678093
5075 	384.678093
5076 	384.678093
5077 	384.678093
5078 	384.678093
5079 	384.678093
5080 	384.678093
5081 	384.678093
5082 	384.678093
5083 	384.678093
5084 	384.678093
5085 	384.678093
5086 	384.678093
5087 	384.678093
5088 	384.678093
5089 	384.678093
5090 	384.678093
5091 	384.678093
5092 	384.678093
5093 	384.678093
5094 	384.678093
5095 	384.678093
5096 	384.678093
5097 	384.678093
5098 	384.678093
5099 	384.678093
5100 	384.678093
5101 	384.678093
5102 	384.678093
5103 	384.678093
5104 	384.678093
5105 	384.678093
5106 	384.678093
5107 	384.678093
5108 	384.678093
5109 	384.678093
5110 	384.678093
5111 	384.678093
5112 	384.678093
5113 	384.678093
5114 	384.678093
5115 	384.678093
5116 	384.678093
5117 	384.678093
5118 	384.678093
5119 	384.678093
5120 	384.678093
5121 	384.678093
5122 	384.678093
5123 	384.678093
5124 	384.678093
5125 	384.678093
5126 	384.678093
5127 	384.678093
5128 	384.678093
5129 	384.678093
5130 	384.678093
5131 	384.678093
5132 	384.678093
5133 	384.678093
5134 	384.678093
5135 	384.678093
5136 	384.678093
5137 	384.678093
5138 	384.678093
5139 	384.678093
5140 	384.678093
5141 	384.678093
5142 	384.678093
5143 	384.678093
5144 	384.678093
5145 	384.678093
5146 	384.678093
5147 	384.678093
5148 	384.678093
5149 	384.678093
5150 	384.678093
5151 	384.678093
5152 	384.678093
5153 	384.678093
5154 	384.678093
5155 	384.678093
5156 	384.678093
5157 	384.678093
5158 	384.678093
5159 	384.678093
5160 	384.678093
5161 	384.678093
5162 	384.678093
5163 	384.678093
5164 	384.678093
5165 	384.678093
5166 	384.678093
5167 	384.678093
5168 	384.678093
5169 	384.678093
5170 	384.678093
5171 	384.678093
5172 	384.678093
5173 	384.678093
5174 	384.678093
5175 	384.678093
5176 	384.678093
5177 	384.678093
5178 	384.678093
5179 	384.678093
5180 	384.678093
5181 	384.678093
5182 	384.678093
5183 	384.678093
5184 	384.678093
5185 	384.678093
5186 	384.678093
5187 	384.678093
5188 	384.678093
5189 	384.678093
5190 	384.678093
5191 	384.678093
5192 	384.678093
5193 	384.678093
5194 	384.678093
5195 	384.678093
5196 	384.678093
5197 	384.678093
5198 	384.678093
5199 	384.678093
5200 	384.678093
5201 	384.678093
5202 	384.678093
5203 	384.678093
5204 	384.678093
5205 	384.678093
5206 	384.678093
5207 	384.678093
5208 	384.678093
5209 	384.678093
5210 	384.678093
5211 	384.678093
5212 	384.678093
5213 	384.678093
5214 	384.678093
5215 	384.678093
5216 	384.678093
5217 	384.678093
5218 	384.678093
5219 	384.678093
5220 	384.678093
5221 	384.678093
5222 	384.678093
5223 	384.678093
5224 	384.678093
5225 	384.678093
5226 	384.678093
5227 	384.678093
5228 	384.678093
5229 	384.678093
5230 	384.678093
5231 	384.678093
5232 	384.678093
5233 	384.678093
5234 	384.678093
5235 	384.678093
5236 	384.678093
5237 	384.678093
5238 	384.678093
5239 	384.678093
5240 	384.678093
5241 	384.678093
5242 	384.678093
5243 	384.678093
5244 	384.678093
5245 	384.678093
5246 	384.678093
5247 	384.678093
5248 	384.678093
5249 	384.678093
5250 	384.678093
5251 	384.678093
5252 	384.678093
5253 	384.678093
5254 	384.678093
5255 	384.678093
5256 	384.678093
5257 	384.678093
5258 	384.678093
5259 	384.678093
5260 	384.678093
5261 	384.678093
5262 	384.678093
5263 	384.678093
5264 	384.678093
5265 	384.678093
5266 	384.678093
5267 	384.678093
5268 	384.678093
5269 	384.678093
5270 	384.678093
5271 	384.678093
5272 	384.678093
5273 	384.678093
5274 	384.678093
5275 	384.678093
5276 	384.678093
5277 	384.678093
5278 	384.678093
5279 	384.678093
5280 	384.678093
5281 	384.678093
5282 	384.678093
5283 	384.678093
5284 	384.678093
5285 	384.678093
5286 	384.678093
5287 	384.678093
5288 	384.678093
5289 	384.678093
5290 	384.678093
5291 	384.678093
5292 	384.678093
5293 	384.678093
5294 	384.678093
5295 	384.678093
5296 	384.678093
5297 	384.678093
5298 	384.678093
5299 	384.678093
5300 	384.678093
5301 	384.678093
5302 	384.678093
5303 	384.678093
5304 	384.678093
5305 	384.678093
5306 	384.678093
5307 	384.678093
5308 	384.678093
5309 	384.678093
5310 	384.678093
5311 	384.678093
5312 	384.678093
5313 	384.678093
5314 	384.678093
5315 	384.678093
5316 	384.678093
5317 	384.678093
5318 	384.678093
5319 	384.678093
5320 	384.678093
5321 	384.678093
5322 	384.678093
5323 	384.678093
5324 	384.678093
5325 	384.678093
5326 	384.678093
5327 	384.678093
5328 	384.678093
5329 	384.678093
5330 	384.678093
5331 	384.678093
5332 	384.678093
5333 	384.678093
5334 	384.678093
5335 	384.678093
5336 	384.678093
5337 	384.678093
5338 	384.678093
5339 	384.678093
5340 	384.678093
5341 	384.678093
5342 	384.678093
5343 	384.678093
5344 	384.678093
5345 	384.678093
5346 	384.678093
5347 	384.678093
5348 	384.678093
5349 	384.678093
5350 	384.678093
5351 	384.678093
5352 	384.678093
5353 	384.678093
5354 	384.678093
5355 	384.678093
5356 	384.678093
5357 	384.678093
5358 	384.678093
5359 	384.678093
5360 	384.678093
5361 	384.678093
5362 	384.678093
5363 	384.678093
5364 	384.678093
5365 	384.678093
5366 	384.678093
5367 	384.678093
5368 	384.678093
5369 	384.678093
5370 	384.678093
5371 	384.678093
5372 	384.678093
5373 	384.678093
5374 	384.678093
5375 	384.678093
5376 	384.678093
5377 	384.678093
5378 	384.678093
5379 	384.678093
5380 	384.678093
5381 	384.678093
5382 	384.678093
5383 	384.678093
5384 	384.678093
5385 	384.678093
5386 	384.678093
5387 	384.678093
5388 	384.678093
5389 	384.678093
5390 	384.678093
5391 	384.678093
5392 	384.678093
5393 	384.678093
5394 	384.678093
5395 	384.678093
5396 	384.678093
5397 	384.678093
5398 	384.678093
5399 	384.678093
5400 	384.678093
5401 	384.678093
5402 	384.678093
5403 	384.678093
5404 	384.678093
5405 	384.678093
5406 	384.678093
5407 	384.678093
5408 	384.678093
5409 	384.678093
5410 	384.678093
5411 	384.678093
5412 	384.678093
5413 	384.678093
5414 	384.678093
5415 	384.678093
5416 	384.678093
5417 	384.678093
5418 	384.678093
5419 	384.678093
5420 	384.678093
5421 	384.678093
5422 	384.678093
5423 	384.678093
5424 	384.678093
5425 	384.678093
5426 	384.678093
5427 	384.678093
5428 	384.678093
5429 	384.678093
5430 	384.678093
5431 	384.678093
5432 	384.678093
5433 	384.678093
5434 	384.678093
5435 	384.678093
5436 	384.678093
5437 	384.678093
5438 	384.678093
5439 	384.678093
5440 	384.678093
5441 	384.678093
5442 	384.678093
5443 	384.678093
5444 	384.678093
5445 	384.678093
5446 	384.678093
5447 	384.678093
5448 	384.678093
5449 	384.678093
5450 	384.678093
5451 	384.678093
5452 	384.678093
5453 	384.678093
5454 	384.678093
5455 	384.678093
5456 	384.678093
5457 	384.678093
5458 	384.678093
5459 	384.678093
5460 	384.678093
5461 	384.678093
5462 	384.678093
5463 	384.678093
5464 	384.678093
5465 	384.678093
5466 	384.678093
5467 	384.678093
5468 	384.678093
5469 	384.678093
5470 	384.678093
5471 	384.678093
5472 	384.678093
5473 	384.678093
5474 	384.678093
5475 	384.678093
5476 	384.678093
5477 	384.678093
5478 	384.678093
5479 	384.678093
5480 	384.678093
5481 	384.678093
5482 	384.678093
5483 	384.678093
5484 	384.678093
5485 	384.678093
5486 	384.678093
5487 	384.678093
5488 	384.678093
5489 	384.678093
5490 	384.678093
5491 	384.678093
5492 	384.678093
5493 	384.678093
5494 	384.678093
5495 	384.678093
5496 	384.678093
5497 	384.678093
5498 	384.678093
5499 	384.678093
5500 	384.678093
5501 	384.678093
5502 	384.678093
5503 	384.678093
5504 	384.678093
5505 	384.678093
5506 	384.678093
5507 	384.678093
5508 	384.678093
5509 	384.678093
5510 	384.678093
5511 	384.678093
5512 	384.678093
5513 	384.678093
5514 	384.678093
5515 	384.678093
5516 	384.678093
5517 	384.678093
5518 	384.678093
5519 	384.678093
5520 	384.678093
5521 	384.678093
5522 	384.678093
5523 	384.678093
5524 	384.678093
5525 	384.678093
5526 	384.678093
5527 	384.678093
5528 	384.678093
5529 	384.678093
5530 	384.678093
5531 	384.678093
5532 	384.678093
5533 	384.678093
5534 	384.678093
5535 	384.678093
5536 	384.678093
5537 	384.678093
5538 	384.678093
5539 	384.678093
5540 	384.678093
5541 	384.678093
5542 	384.678093
5543 	384.678093
5544 	384.678093
5545 	384.678093
5546 	384.678093
5547 	384.678093
5548 	384.678093
5549 	384.678093
5550 	384.678093
5551 	384.678093
5552 	384.678093
5553 	384.678093
5554 	384.678093
5555 	384.678093
5556 	384.678093
5557 	384.678093
5558 	384.678093
5559 	384.678093
5560 	384.678093
5561 	384.678093
5562 	384.678093
5563 	384.678093
5564 	384.678093
5565 	384.678093
5566 	384.678093
5567 	384.678093
5568 	384.678093
5569 	384.678093
5570 	384.678093
5571 	384.678093
5572 	384.678093
5573 	384.678093
5574 	384.678093
5575 	384.678093
5576 	384.678093
5577 	384.678093
5578 	384.678093
5579 	384.678093
5580 	384.678093
